Station Id,Station Name,Water Year,Dec,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep
908,Alpine Meadows,1995,21.2,31.3,35.6,33.3,36.2,37.8,6.2,0,0,0
908,Alpine Meadows,1996,0.4,4.3,14.8,20,22.1,21.3,12.5,0,0,0
908,Alpine Meadows,1997,10.4,33.1,43.6,55.7,67.8,72.6,48.7,13.1,0,0
908,Alpine Meadows,1998,3.2,13.2,33.5,41.6,50,47.2,29.6,0,0,0
908,Alpine Meadows,1999,6.2,19.3,46.2,65.8,79,81.7,74.2,30.5,0,0
908,Alpine Meadows,2000,7.6,21.6,43.8,53.6,63.7,55,42.7,0,0,0
908,Alpine Meadows,2001,6.4,15.1,20.4,24.7,34.6,41.6,23.8,0,0,0
908,Alpine Meadows,2002,11.7,28.9,47.4,56.6,81,72.3,37,0,0,0
908,Alpine Meadows,2003,0,7.6,3.1,12.1,23,26.4,12.8,0,0,0
908,Alpine Meadows,2004,13.4,23.7,35.4,39.8,48.7,38.9,15,0,0,0
908,Alpine Meadows,2005,2.4,7,7.1,12.8,18.7,14,0,0,0,0
908,Alpine Meadows,2006,13.6,16.2,37.9,50.9,61.1,62.2,37.8,0,0,0
908,Alpine Meadows,2007,14.9,22.8,38.6,51.7,56.8,56,28,0,0,0
908,Alpine Meadows,2008,4.3,25.8,46.3,68,84.9,93.2,79.4,64.2,18.1,0
908,Alpine Meadows,2009,0.7,24,35.7,41.2,62.7,70.1,54.4,18.7,0,0
908,Alpine Meadows,2010,12.7,15.9,16.1,16.9,31.6,35.1,29.8,0,0,0
908,Alpine Meadows,2011,8.2,13.9,18.5,30.3,46.3,66,63,45,2.1,0
908,Alpine Meadows,2012,11.1,14.7,27.6,42.9,67.4,68.1,53.9,25.9,0,0
908,Alpine Meadows,2013,2.8,29.3,50.3,67.1,73.7,76.6,54.5,11.1,0,0
990,Beaver Pass,2002,5,19.7,30.2,39.3,48.6,45.1,28.5,0,0,0
990,Beaver Pass,2003,0,10.8,19.5,20.3,27.1,23.7,9.5,0,0,0
990,Beaver Pass,2004,10.2,17.7,23.9,28.2,32.2,25.9,3.8,0,0,0
990,Beaver Pass,2005,2,8.6,9.9,10.7,16.6,14.5,0,0,0,0
990,Beaver Pass,2006,7.4,12.7,33.3,40.8,44.8,41.4,24.6,0,0,0
990,Beaver Pass,2007,16.4,31.8,38.9,44.6,47.1,43.3,22.6,0,0,0
990,Beaver Pass,2008,3.3,16.4,30.2,38.9,45.3,44.6,26.4,0,0,0
990,Beaver Pass,2009,0.9,10,18.7,21.8,30.5,29.6,12.4,0,0,0
990,Beaver Pass,2010,13.7,14.9,21.5,25.4,33,33.6,22.1,0,0,0
990,Beaver Pass,2011,6,18.4,24.3,33.2,50.3,54.6,39,13.8,0,0
990,Beaver Pass,2012,15.8,20.5,35.6,41.6,60.4,58.8,41.3,18.4,0,0
990,Beaver Pass,2013,10.5,27.5,33.8,39.6,44.6,41.8,24.8,0,0,0
352,Blewett Pass,1981,,,,,,,,,,0
352,Blewett Pass,1982,2.1,9.3,16.8,20.8,20.8,13,0,0,0,0
352,Blewett Pass,1983,3.1,9,14.6,19.1,21,14,0,0,0,0
352,Blewett Pass,1984,8.1,14.2,13.6,17.3,18.1,12.8,0,0,0,0
352,Blewett Pass,1985,6.7,11.2,12.4,16.1,19.8,6.8,0,0,0,0
352,Blewett Pass,1986,6.2,9.2,14.3,18.3,12.4,1.3,0,0,0,0
352,Blewett Pass,1987,3.2,5.9,12.3,15.7,14.4,0,0,0,0,0
352,Blewett Pass,1988,0.7,8.8,12.3,14.2,16.3,0,0,0,0,0
352,Blewett Pass,1989,3.8,6.4,11.5,14.5,18.6,2.1,0,0,0,0
352,Blewett Pass,1990,1,0.8,14.5,18.7,18.5,2.1,0,0,0,0
352,Blewett Pass,1991,1.8,6,7.8,7.3,12.2,2.1,0,0,0,0
352,Blewett Pass,1992,2.6,5.7,8.2,10.5,6.4,0,0,0,0,0
352,Blewett Pass,1993,3.8,7.7,11.2,11.2,12.5,3.3,0,0,0,0
352,Blewett Pass,1994,1.8,6.3,8.3,13.2,12.8,0.3,0,0,0,0
352,Blewett Pass,1995,7.5,12.7,16.8,19.3,18.8,9.7,0,0,0,0
352,Blewett Pass,1996,0.1,5.4,7.3,11.9,13.2,2.8,0,0,0,0
352,Blewett Pass,1997,7.2,17.4,17.9,20.9,24.2,15.4,0,0,0,0
352,Blewett Pass,1998,2.7,4.6,11.6,15.2,13.4,0.5,0,0,0,0
352,Blewett Pass,1999,2.3,9.2,11.8,18.2,18.7,5.8,0,0,0,0
352,Blewett Pass,2000,0.2,4.4,9.7,13.6,13.8,0,0,0,0,0
352,Blewett Pass,2001,1.7,4.7,6.5,8.7,6.5,0.1,0,0,0,0
352,Blewett Pass,2002,2.6,6.6,10,10.4,12.9,0.6,0,0,0,0
352,Blewett Pass,2003,0,5.1,9.8,11.2,6.4,0,0,0,0,0
352,Blewett Pass,2004,2.6,5.8,8.9,11.6,5.4,0,0,0,0,0
352,Blewett Pass,2005,0.5,1.3,0,1.2,2,0,0,0,0,0
352,Blewett Pass,2006,3.6,6.9,15.1,16.9,16.1,2.4,0,0,0,0
352,Blewett Pass,2007,6.2,13.6,18.5,20.7,7.8,0,0,0,0,0
352,Blewett Pass,2008,1.4,8.9,15.7,20.3,19.9,8.7,0,0,0,0
352,Blewett Pass,2009,0.3,6.9,7.7,10.5,15.5,2.5,0,0,0,0
352,Blewett Pass,2010,2.1,5.5,10.8,12.8,8.9,0,0,0,0,0
352,Blewett Pass,2011,2.6,8.1,7.1,9.5,13.8,8.4,0,0,0,0
352,Blewett Pass,2012,3.2,6.3,11.6,16.3,19.5,0.7,0,0,0,0
352,Blewett Pass,2013,2.2,8.5,10.4,12.2,6,0,0,0,0,0
1080,Brown Top,2010,28,35.3,46.4,51,62,69.5,64.4,32.7,0,0
1080,Brown Top,2011,11,27.2,44.7,61,79.6,89.1,89.2,65,21.9,0
1080,Brown Top,2012,18.9,27.7,46.1,55.8,77.1,80,71.4,53.1,0,0
1080,Brown Top,2013,12.4,32.4,43.1,51.5,62.1,71.8,51.5,15.8,0,0
1107,Buckinghorse,2009,1.1,15.2,21.1,27.2,39.2,39.2,24.7,0,0,0
1107,Buckinghorse,2010,30.5,31.6,44.1,53.7,66.6,72.1,64.5,36.3,0,0
1107,Buckinghorse,2011,14.2,36.8,43.3,56.7,83.3,95,85.2,58.8,19.8,0
1107,Buckinghorse,2012,13.4,19.7,41.5,55.1,84.3,76.5,60.8,35.8,0,0
1107,Buckinghorse,2013,16.4,43.5,46.7,59.4,64.5,65,41.4,6.1,0,0
375,Bumping Ridge,1981,0.7,1.8,1.3,2.7,3.3,2.7,0,0,0,0
375,Bumping Ridge,1982,,,,,,,,,,
375,Bumping Ridge,1983,,,,,,,,,,
375,Bumping Ridge,1984,8.8,20.6,21.3,24.8,27.9,30.6,20.8,0,0,0
375,Bumping Ridge,1985,12.5,20.3,21.1,26.9,31.5,28.5,9.7,0,0,0
375,Bumping Ridge,1986,5.3,7.8,16.6,22.8,23.1,21.6,5.9,0,0,0
375,Bumping Ridge,1987,4.7,9.1,17.8,20.5,23.6,20.1,0,0,0,0
375,Bumping Ridge,1988,1.7,10.3,15.2,18.5,24,19.8,3.3,0,0,0
375,Bumping Ridge,1989,7.4,9.8,18.1,22.1,29.7,24.8,10.3,0,0,0
375,Bumping Ridge,1990,1.5,0.3,12.9,22.7,26.2,21,8.1,0,0,0
375,Bumping Ridge,1991,3.4,10,13.4,13.4,19.5,21.8,7.2,0,0,0
375,Bumping Ridge,1992,3.4,8.2,13.9,17.9,15.6,8.4,0,0,0,0
375,Bumping Ridge,1993,4.2,11.8,16.6,17.2,21,19.8,0,0,0,0
375,Bumping Ridge,1994,2.7,8.6,10.8,20.3,23.5,16.6,0,0,0,0
375,Bumping Ridge,1995,11.3,18,22.9,24,25.4,23.7,2,0,0,0
375,Bumping Ridge,1996,0.2,7.5,14.3,18.3,18,16.9,5.7,0,0,0
375,Bumping Ridge,1997,9.3,29.5,35.1,41.1,51.7,48.9,29.1,0.6,0,0
375,Bumping Ridge,1998,5,8.6,21.7,26.7,29.4,25.6,12.8,0,0,0
375,Bumping Ridge,1999,9.1,21.5,32.3,49.4,56.3,54.8,41.7,14.6,0,0
375,Bumping Ridge,2000,2.5,10.5,20,26.1,30,24,12.4,0,0,0
375,Bumping Ridge,2001,2.3,7.9,10.3,14.1,15.9,15.9,0,0,0,0
375,Bumping Ridge,2002,5.2,17,25.1,29.1,37.1,34.2,10.6,0,0,0
375,Bumping Ridge,2003,0,7.9,13.9,16,21.6,20.5,4.6,0,0,0
375,Bumping Ridge,2004,8,14.1,22,24.4,26.3,17.1,0,0,0,0
375,Bumping Ridge,2005,0.5,3.8,2.2,2.6,5.4,0.4,0,0,0,0
375,Bumping Ridge,2006,7,13.1,28.7,32.8,36.6,32.2,10.8,0,0,0
375,Bumping Ridge,2007,9.9,18.2,23.9,30.2,27.3,21.5,0,0,0,0
375,Bumping Ridge,2008,2.3,13.3,23.9,31.2,36.2,35.9,14.5,0,0,0
375,Bumping Ridge,2009,0.3,12.1,19.5,22.6,31.5,29.4,10.5,0,0,0
375,Bumping Ridge,2010,8,11.3,16.1,18.8,24.6,24.7,13.5,0,0,0
375,Bumping Ridge,2011,5.8,13.2,16.5,22.2,32.6,36.4,23,0,0,0
375,Bumping Ridge,2012,7.5,11.4,20.7,28,37.8,30,12,0,0,0
375,Bumping Ridge,2013,4,13.7,17.8,21.6,22,18.9,0,0,0,0
376,Bunchgrass Mdw,1982,5.9,12.1,18.5,29,33.3,36.5,17.1,0,0,0
376,Bunchgrass Mdw,1983,,,,,,,,,,
376,Bunchgrass Mdw,1984,7.8,12.2,14.9,20.3,26,27.8,19.6,0,0,0
376,Bunchgrass Mdw,1985,14.1,20.3,20.5,22.6,25.8,24.1,0,0,0,0
376,Bunchgrass Mdw,1986,5.7,8,15.2,18.8,19.3,19.8,0.2,0,0,0
376,Bunchgrass Mdw,1987,7,11.4,17.1,19.3,24.8,18.8,0,0,0,0
376,Bunchgrass Mdw,1988,3.4,7.6,12.6,15.4,22.5,15.3,0,0,0,0
376,Bunchgrass Mdw,1989,6.1,10.2,16.2,18.5,26.9,22.3,6,0,0,0
376,Bunchgrass Mdw,1990,4.1,6.5,17.4,23.3,25.9,19.2,7.3,0,0,0
376,Bunchgrass Mdw,1991,5.7,12.3,19.3,22.8,27.6,26.7,9.8,0,0,0
376,Bunchgrass Mdw,1992,6.9,11.4,18.8,22.3,23.9,15.6,0,0,0,0
376,Bunchgrass Mdw,1993,6,10.9,15.6,17,19.8,21.3,0,0,0,0
376,Bunchgrass Mdw,1994,3.5,11.1,16.3,21.3,24.3,17.9,0,0,0,0
376,Bunchgrass Mdw,1995,10.5,17.8,25.1,26.9,32,31.6,4.6,0,0,0
376,Bunchgrass Mdw,1996,2.5,7.6,14.1,22,23.2,21.6,8.7,0,0,0
376,Bunchgrass Mdw,1997,16.2,26.2,32.3,37.9,47.3,48.2,19.6,0,0,0
376,Bunchgrass Mdw,1998,6,9.9,19.6,24,30.2,25.2,4,0,0,0
376,Bunchgrass Mdw,1999,8.8,19.2,28.3,41.3,47.8,46.4,31.5,0,0,0
376,Bunchgrass Mdw,2000,4.1,13.5,19.6,25,33,31.8,12.9,0,0,0
376,Bunchgrass Mdw,2001,4.6,8.3,10.2,12.5,16.3,19.1,0,0,0,0
376,Bunchgrass Mdw,2002,6.1,16.6,23.7,28,32.7,30.3,14.5,0,0,0
376,Bunchgrass Mdw,2003,5.6,13.8,20.5,24.4,31.1,31.9,16.2,0,0,0
376,Bunchgrass Mdw,2004,8.8,14.3,21.1,24,27.1,18.2,0,0,0,0
376,Bunchgrass Mdw,2005,5.5,10.5,13.6,14.7,18.8,15.4,0,0,0,0
376,Bunchgrass Mdw,2006,5.4,10.2,24.6,30.5,34.6,32.7,9.6,0,0,0
376,Bunchgrass Mdw,2007,5.9,10.2,16.1,20.7,21.7,17.3,0,0,0,0
376,Bunchgrass Mdw,2008,5.1,14.4,21.7,25.3,30.7,33.7,11.1,0,0,0
376,Bunchgrass Mdw,2009,2.8,10.1,14.6,17.6,24.4,25.9,8.9,0,0,0
376,Bunchgrass Mdw,2010,6.1,11.9,17.1,20.1,26.2,23.2,10.9,0,0,0
376,Bunchgrass Mdw,2011,5.9,10.3,16.3,20.1,29.2,36.6,26.5,0.5,0,0
376,Bunchgrass Mdw,2012,6.8,10,15.8,21.8,33.6,34.5,15.9,0,0,0
376,Bunchgrass Mdw,2013,5.3,13.2,16.5,20.1,23,24.9,5.5,0,0,0
942,Burnt Mountain,1999,,,,,,,,,0,0
942,Burnt Mountain,2000,0.1,3.9,12.2,15.5,19.6,8.3,0,0,0,0
942,Burnt Mountain,2001,1.7,4.6,5.4,8.4,10.8,10.6,0,0,0,0
942,Burnt Mountain,2002,3.2,9.4,14.2,19.5,28.2,21.3,3.1,0,0,0
942,Burnt Mountain,2003,0,3.8,0.1,5.6,10.8,9.5,0,0,0,0
942,Burnt Mountain,2004,3,7.4,10.1,15.7,16.7,2.1,0,0,0,0
942,Burnt Mountain,2005,1.5,0.8,0,1.2,2.1,0,0,0,0,0
942,Burnt Mountain,2006,4.3,1.5,9,14,19.9,14.1,0,0,0,0
942,Burnt Mountain,2007,4.7,7.1,13.9,18.1,15.7,10.2,0,0,0,0
942,Burnt Mountain,2008,1.4,6.2,16,33,45.1,49.2,22.5,0,0,0
942,Burnt Mountain,2009,0,10.9,15.3,20.5,33.4,35.4,14.3,0,0,0
942,Burnt Mountain,2010,2.8,4.2,4.3,4.6,7.6,7.4,0,0,0,0
942,Burnt Mountain,2011,4.5,6.4,5.1,10,15.4,27.1,19.4,0,0,0
942,Burnt Mountain,2012,6.2,7.1,14.1,19.6,28.9,22.4,5.5,0,0,0
942,Burnt Mountain,2013,0,11.1,17.7,21.6,21.7,21.8,1,0,0,0
1109,Calamity,2008,,,,,,,,,,0
1109,Calamity,2009,0,11.3,14.2,13.6,19.9,4.8,0,0,0,0
1109,Calamity,2010,0,1.3,0,0,0.4,0,0,0,0,0
1109,Calamity,2011,3.6,3.4,0.1,7.4,5.1,4,0,0,0,0
1109,Calamity,2012,0,0,1.7,3.3,3.9,0,0,0,0,0
1109,Calamity,2013,0,5.1,5.7,4.5,0,0,0,0,0,0
1085,Cayuse Pass,2007,22,36,45.5,56.9,57.8,57,33.9,0,0,0
1085,Cayuse Pass,2008,5.5,25.9,45.4,57.4,72.3,77.6,58.4,29.6,0,0
1085,Cayuse Pass,2009,0.2,17.5,26.5,30.9,43.3,45.2,35.6,4.3,0,0
1085,Cayuse Pass,2010,14.3,21.4,30.2,38.7,47.9,53.4,47.4,17.6,0,0
1085,Cayuse Pass,2011,13.4,28.5,38.5,51,72.4,85.1,81.7,55.9,8.1,0
1085,Cayuse Pass,2012,13,18.6,37.3,52.8,75.7,71.9,60.8,31.6,0,0
1085,Cayuse Pass,2013,11,35.2,43.7,53.6,59.1,62.8,38.9,0,0,0
418,Corral Pass,1982,6.1,16.8,30.3,38.5,41.3,42,32,0,0,0
418,Corral Pass,1983,7.2,15.1,24.8,28.6,29,19.1,0.3,0,0,0
418,Corral Pass,1984,8.2,12.7,8.6,5.5,8.2,8.1,0.3,0,0,0
418,Corral Pass,1985,8,11.7,11.5,15.9,23.9,29.8,18,0,0,0
418,Corral Pass,1986,10.7,13.7,21.1,28.6,33.1,35.4,24.8,0,0,0
418,Corral Pass,1987,12.6,16.6,24.1,27.8,33.4,32.4,12.8,0,0,0
418,Corral Pass,1988,3.6,14.5,21.8,26.3,37.1,37.6,28.1,2,0,0
418,Corral Pass,1989,11,15.6,26.3,29.9,39.3,36.9,26.9,0,0,0
418,Corral Pass,1990,3,4.7,23,35.5,39.7,37,31.4,2.5,0,0
418,Corral Pass,1991,7.5,16.2,21.8,26.9,33.6,40.1,33.1,12.6,0,0
418,Corral Pass,1992,8.9,15.3,23.6,27.5,28.5,27.7,1.5,0,0,0
418,Corral Pass,1993,9.1,16.4,21,21.5,26,31.6,11.7,0,0,0
418,Corral Pass,1994,2.6,7.6,12.9,21.9,26.6,24.7,12.5,0,0,0
418,Corral Pass,1995,15.8,22.8,27.5,30.2,34.6,37.8,20.9,0.4,0,0
418,Corral Pass,1996,4,11.9,21.2,27.6,31.1,33.9,28.8,0.7,0,0
418,Corral Pass,1997,12.4,31.1,39.9,48,55.3,59.5,42.6,14.1,0,0
418,Corral Pass,1998,8.7,14.2,24.5,30.2,35.4,35.1,27.9,2.4,0,0
418,Corral Pass,1999,9.8,21.3,31,42.9,51,53.7,49.9,25.1,0,0
418,Corral Pass,2000,5.6,14.9,26.4,32.2,37.9,38,28.8,0.2,0,0
418,Corral Pass,2001,5.4,8.6,12,15.5,20.7,24.8,12.5,0,0,0
418,Corral Pass,2002,7.2,19.4,29.7,33.6,42.1,46.5,36.5,7.7,0,0
418,Corral Pass,2003,1.3,8.8,16.2,20.9,31.3,34.9,25.2,0,0,0
418,Corral Pass,2004,9.2,16.4,26.3,29.9,35.6,34.5,20.3,0,0,0
418,Corral Pass,2005,4.3,8,7.6,8.5,12.6,13.1,0,0,0,0
418,Corral Pass,2006,8.9,14.6,29.6,33.7,38.5,41,28,0,0,0
418,Corral Pass,2007,10.2,17.1,24.2,30.6,33.3,34.9,24.8,3.1,0,0
418,Corral Pass,2008,3.9,13.6,22.7,32.4,38.6,42,31.7,15.2,0,0
418,Corral Pass,2009,0.8,12.8,20.8,23.5,35.5,39.1,31.9,9.3,0,0
418,Corral Pass,2010,8.5,12.1,16.2,19.5,25.4,30.8,30.7,12,0,0
418,Corral Pass,2011,7.4,14.8,20.2,26,36.9,44.3,47,30,3.8,0
418,Corral Pass,2012,9.2,14.3,24,32,44,44.5,36.5,19.2,0,0
418,Corral Pass,2013,6.8,18.4,24.3,28.4,31.9,37.6,29.8,6.3,0,0
420,Cougar Mountain,1982,2.7,12.1,23,23.5,26.4,22.4,0,0,0,0
420,Cougar Mountain,1983,1.9,4.9,6,5.3,1.1,0,0,0,0,0
420,Cougar Mountain,1984,7.8,14.5,11,14.6,14.1,15.8,0,0,0,0
420,Cougar Mountain,1985,7.6,19.8,21.5,29.9,34.9,23.8,0,0,0,0
420,Cougar Mountain,1986,5.4,6.7,10.7,12.4,5.2,1.5,0,0,0,0
420,Cougar Mountain,1987,2.9,7,16.3,18.3,15.1,0,0,0,0,0
420,Cougar Mountain,1988,2.4,6.8,10.7,12.3,20.6,12.7,0,0,0,0
420,Cougar Mountain,1989,4.4,6.3,18.8,25.1,32.3,16.3,0,0,0,0
420,Cougar Mountain,1990,2.5,2.8,12.6,21.6,19.9,4.4,0,0,0,0
420,Cougar Mountain,1991,3.4,10.4,13.5,9.1,16.1,14.1,0,0,0,0
420,Cougar Mountain,1992,3,4.8,3.2,0,0,0,0,0,0,0
420,Cougar Mountain,1993,4.8,14.7,17.3,15.8,10.1,0,0,0,0,0
420,Cougar Mountain,1994,3.3,3.5,2.7,10.2,8.8,0,0,0,0,0
420,Cougar Mountain,1995,11,13.8,13.8,10.9,5,0,0,0,0,0
420,Cougar Mountain,1996,0,4.4,10.9,9.1,6.6,0,0,0,0,0
420,Cougar Mountain,1997,7.2,22.1,25.3,30.8,37.8,30.2,0,0,0,0
420,Cougar Mountain,1998,0,5,13.1,15.6,14,0.6,0,0,0,0
420,Cougar Mountain,1999,1.5,6.9,15.1,25.6,26.8,24,12.3,0,0,0
420,Cougar Mountain,2000,1.1,3.5,14.4,15.5,20.2,7.5,0,0,0,0
420,Cougar Mountain,2001,1.2,5.1,7.4,10.2,13.2,10,0,0,0,0
420,Cougar Mountain,2002,4.7,11,17.1,21.2,31.7,26.6,11.3,0,0,0
420,Cougar Mountain,2003,0,3.1,0,3.6,5.6,1.1,0,0,0,0
420,Cougar Mountain,2004,3.4,7.7,10.3,14.1,12,0,0,0,0,0
420,Cougar Mountain,2005,1.5,1.5,0,0,1.5,0,0,0,0,0
420,Cougar Mountain,2006,3.3,3,13.8,19.7,22,10,0,0,0,0
420,Cougar Mountain,2007,7.7,10.7,14.6,17,12.8,4.4,0,0,0,0
420,Cougar Mountain,2008,2.9,12.7,24,34.4,41.5,44.7,20.7,0,0,0
420,Cougar Mountain,2009,0,11.3,13.7,15.2,29.6,28.7,3,0,0,0
420,Cougar Mountain,2010,2.1,2.9,1.5,0,1.2,1,0,0,0,0
420,Cougar Mountain,2011,6,7.8,5,9.7,15.4,24.4,11.7,0,0,0
420,Cougar Mountain,2012,6.6,5.1,13.5,17.3,27.3,19.1,0,0,0,0
420,Cougar Mountain,2013,0,10.3,17.5,23,23.3,20.9,0,0,0,0
943,Dungeness,1999,5.1,6.5,15.1,24.6,31.5,24.5,7.9,0,0,0
943,Dungeness,2000,0.4,1.6,8.2,10.1,10.3,0,0,0,0,0
943,Dungeness,2001,1.5,3.1,3.9,5.6,2.3,0,0,0,0,0
943,Dungeness,2002,2.6,6.8,6.7,7.9,10,0.4,0,0,0,0
943,Dungeness,2003,0,6.5,5.2,3.6,0.4,0,0,0,0,0
943,Dungeness,2004,0,2.4,0,4.6,2.7,0,0,0,0,0
943,Dungeness,2005,0,0.8,0,0,0,0,0,0,0,0
943,Dungeness,2006,0.6,1.1,4.7,7.5,11.4,6.9,0,0,0,0
943,Dungeness,2007,4.8,7.7,11.2,10,5.2,0,0,0,0,0
943,Dungeness,2008,0.7,4.3,11.4,13.2,15.4,15.4,0,0,0,0
943,Dungeness,2009,0,2.4,4.1,3.8,6.1,1.1,0,0,0,0
943,Dungeness,2010,1.8,4.1,4.5,5.2,4.8,2.9,0,0.1,0,0
943,Dungeness,2011,2.6,9.3,9.3,10.1,21.9,22.7,6.2,0,0,0
943,Dungeness,2012,2.7,2.6,6.5,7.6,15.6,7.7,0,0,0,0
943,Dungeness,2013,2,9.3,11.8,12.6,11.8,1.3,0,0,0,0
998,Easy Pass,2009,4.9,20,37.1,42.6,,,,,,
998,Easy Pass,2010,39.6,46.7,64.2,74.4,85.8,94.2,83.2,54.9,0,0
998,Easy Pass,2011,17.4,38.9,67.3,83.1,98.3,112.1,106.3,93.1,31.6,0
998,Easy Pass,2012,28.6,47.7,80.2,96.4,118.6,123.7,124,97.7,0,0
998,Easy Pass,2013,16.4,48.4,69.5,85.6,99.6,114.4,95.2,42.7,0,0
910,Elbow Lake,1995,,,,,,,,,,0
910,Elbow Lake,1996,0,5.2,8.9,8.8,7.8,0,0,0,0,0
910,Elbow Lake,1997,9,31.4,36.9,48.1,59.4,49.1,14.6,0,0,0
910,Elbow Lake,1998,1.3,9.4,22.7,28.4,28.4,15.7,0,0,0,0
910,Elbow Lake,1999,6.7,20.4,36.3,61.3,73.1,65.3,45.6,10.3,0,0
910,Elbow Lake,2000,4.2,18.9,37.6,42.6,50.6,36.4,12.1,0,0,0
910,Elbow Lake,2001,2.8,7.8,13.7,19,21.3,17.6,0,0,0,0
910,Elbow Lake,2002,6,22.6,32.9,40.4,54.9,44.3,23.9,0,0,0
910,Elbow Lake,2003,0,6.7,7.8,13.2,21.6,15.5,0,0,0,0
910,Elbow Lake,2004,12,22.9,31,33.4,36.8,14.6,0,0,0,0
910,Elbow Lake,2005,1.2,4.4,0.8,4.8,7.1,0,0,0,0,0
910,Elbow Lake,2006,8.1,7.7,29,39.5,45.6,36.3,3.1,0,0,0
910,Elbow Lake,2007,15.5,25.5,36.5,45.2,44.5,34.8,0.1,0,0,0
910,Elbow Lake,2008,2.1,19.4,36.1,51.6,62.3,64.3,29.5,0,0,0
910,Elbow Lake,2009,0,13.3,20.8,24.1,37.3,30.3,4.1,0,0,0
910,Elbow Lake,2010,12.2,14.7,15.4,15,17.8,15.1,0,0,0,0
910,Elbow Lake,2011,6.6,14.7,20.1,29.5,43.2,51.2,33.5,0,0,0
910,Elbow Lake,2012,10.4,12.6,25.4,38.7,57.7,47.3,21.3,0,0,0
910,Elbow Lake,2013,3.3,21.4,31.4,44.5,44.9,39,6.2,0,0,0
478,Fish Lake,1984,8.3,17.6,20.1,25.1,30.8,29.2,16.3,0,0,0
478,Fish Lake,1985,12.2,20.3,23,31,35.5,29.6,0,0,0,0
478,Fish Lake,1986,4.9,8.6,18.6,24.6,22.6,18,0,0,0,0
478,Fish Lake,1987,6.1,12.3,22.1,25.3,29.3,17.8,0,0,0,0
478,Fish Lake,1988,2.1,11.6,20.6,26.6,33.8,25.9,4.8,0,0,0
478,Fish Lake,1989,7.4,12,21.8,25.5,30.4,23.8,3.9,0,0,0
478,Fish Lake,1990,2.6,4.5,27.7,40.4,41,30.7,10,0,0,0
478,Fish Lake,1991,3.7,13.2,19.4,22.2,28.3,22.8,0,0,0,0
478,Fish Lake,1992,5.8,12.6,18.4,21,14.8,2.2,0,0,0,0
478,Fish Lake,1993,4.8,13.3,18.8,18.8,19.8,13,0,0,0,0
478,Fish Lake,1994,5.2,13.4,18.9,29.7,28.8,14.1,0,0,0,0
478,Fish Lake,1995,13.1,23,31.6,34.4,35,27.1,0,0,0,0
478,Fish Lake,1996,5.3,14.6,27.1,34.6,34.5,26.5,1.6,0,0,0
478,Fish Lake,1997,10.5,30.5,38.6,45,54.6,49,21.5,0,0,0
478,Fish Lake,1998,5.2,10.6,24.8,28.3,28.4,17.9,0,0,0,0
478,Fish Lake,1999,9.7,24.7,34.1,51.5,55,47.4,27.5,1.7,0,0
478,Fish Lake,2000,4.3,14.5,26.2,32.2,35.2,24.3,3.3,0,0,0
478,Fish Lake,2001,3.8,9,12,15.7,17,12.1,0,0,0,0
478,Fish Lake,2002,3.9,15.6,24.8,28.6,35.4,26.8,7.6,0,0,0
478,Fish Lake,2003,0,6.8,15.1,17.5,22.6,15.3,0,0,0,0
478,Fish Lake,2004,9.3,15.9,22.9,25.1,25.3,13.1,0,0,0,0
478,Fish Lake,2005,1.3,4.9,6.5,7.9,10.1,0.8,0,0,0,0
478,Fish Lake,2006,5.9,10.9,29,35.3,37.4,27,5.8,0,0,0
478,Fish Lake,2007,10.1,20,26.6,30.8,26.6,17.2,0,0,0,0
478,Fish Lake,2008,2.9,16.9,26.6,35.2,38.6,34,6.6,0,0,0
478,Fish Lake,2009,0.9,10.3,17.2,19.8,28.7,23.2,0,0,0,0
478,Fish Lake,2010,7.9,10.4,16.7,19.2,20.1,17,0,0,0,0
478,Fish Lake,2011,3.3,10.9,15.2,21.6,30.8,31.3,10.9,0,0,0
478,Fish Lake,2012,8.8,12.9,22.4,31.4,41.1,31.7,7.7,0,0,0
478,Fish Lake,2013,4.3,13.9,18.1,24.3,25.9,20.4,0,0,0,0
1159,Gold Axe Camp,2011,2.1,4.4,6.1,7.7,12.4,12.6,0,0,0,0
1159,Gold Axe Camp,2012,2.9,3.8,5.9,7.7,12.5,0.3,0,0,0,0
1159,Gold Axe Camp,2013,3.6,8.5,10.6,11.3,10.8,1.2,0,0,0,0
502,Green Lake,1983,5.2,12.8,20.8,26.8,34.2,34.8,11.8,0,0,0
502,Green Lake,1984,6.3,12.4,12.4,16.3,18.3,20.8,11.7,0,0,0
502,Green Lake,1985,7.7,10.3,11,12,13.2,12.3,0,0,0,0
502,Green Lake,1986,4.8,6.8,12.2,16.3,17.1,17.6,0.9,0,0,0
502,Green Lake,1987,4.8,8.4,14.9,17.3,20.3,15.7,0,0,0,0
502,Green Lake,1988,1.3,11.8,16.1,17.8,22,20.8,0.3,0,0,0
502,Green Lake,1989,6.9,9.2,13.9,17.8,24.3,22.3,5.7,0,0,0
502,Green Lake,1990,1.6,0.2,11.3,15.4,16.5,13.1,0,0,0,0
502,Green Lake,1991,3.4,7.9,11,12.6,18.1,18.1,1.5,0,0,0
502,Green Lake,1992,4.5,8.5,11.4,14.4,16,11.6,0,0,0,0
